strategy,symbols,emaFast,emaSlow,minRsi,maxRsi,minVolumeFactor,maxVolumeFactor,atrStop,atrTake,trainTrades,trainNetPnl,trainPF,trainWinRate,trainMaxDD,testTrades,testNetPnl,testPF,testWinRate,testMaxDD,score,candidate
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1","1.5","8","-1.98","0.55","62.5","2.29","10","1.23","1.21","60","2.48","4.83","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","3","-1.59","0.08","33.33","1.73","-4.11","false"
"trendPullback","ETH-USDT","30","100","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","3","-1.59","0.08","33.33","1.73","-4.11","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.5","1","2","2","-0.38","0.69","50","1.23","3","-1.35","0.54","33.33","2.04","4.11","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","ETH-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.5","1","2","5","-0.48","0.81","60","1.39","11","-1.26","0.87","45.45","4.07","6.16","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","3","-1.38","0.2","33.33","1.73","-2.49","false"
"trendPullback","ETH-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","3","-1.38","0.2","33.33","1.73","-2.49","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1","2","8","-0.55","0.87","62.5","1.87","10","4.54","1.77","60","2.49","18.64","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1","2","0","0","N/A","0","0","3","-1.38","0.2","33.33","1.73","-2.49","false"
"trendPullback","ETH-USDT","30","100","45","55","0.8","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","0.8","1.5","1","2","0","0","N/A","0","0","3","-1.38","0.2","33.33","1.73","-2.49","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.5","1.2","1.8","2","-0.67","0.52","50","1.4","3","-1.93","0.42","33.33","2.33","0.61","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","ETH-USDT","9","21","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.5","1.2","1.8","5","-1.11","0.61","60","1.9","9","0.67","1.09","55.56","2.89","2.4","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","3","-1.61","0.14","33.33","1.88","-3.7","false"
"trendPullback","ETH-USDT","20","50","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","3","-1.61","0.14","33.33","1.88","-3.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1.2","1.8","8","-1.74","0.65","62.5","2.13","9","4.51","1.94","66.67","2.9","18.77","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","3","-1.62","0.14","33.33","1.89","-3.73","false"
"trendPullback","ETH-USDT","30","100","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","0.8","1.5","1.2","1.8","0","0","N/A","0","0","3","-1.62","0.14","33.33","1.89","-3.73","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.5","1.5","2.5","2","-0.42","0.74","50","1.61","3","-1.82","0.54","33.33","2.84","2.62","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","9","21","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.5","1.5","2.5","3","-4.53","0","0","4.53","6","1.78","1.24","50","3.46","2.5","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","20","50","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1.5","2.5","6","-4.64","0.35","33.33","4.64","6","6.89","2.51","66.67","3.47","27.16","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","30","100","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","0.8","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","1.5","1","1.5","1","0.52","N/A","100","0","2","0.19","1.21","50","0.9","11.58","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","1.5","1","1.5","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","ETH-USDT","9","21","45","55","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","1.5","1","1.5","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","1.5","1","1.5","2","1","N/A","100","0","6","-0.31","0.93","50","2.48","-3.8","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","20","50","45","55","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","1.5","1","1.5","3","1.65","N/A","100","0","7","0.84","1.2","57.14","2.48","11.2","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","30","100","45","55","1","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","1.5","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","1.5","1","2","1","0.85","N/A","100","0","2","0.69","1.77","50","0.9","18.18","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","1.5","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","ETH-USDT","9","21","45","55","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","1.5","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","1.5","1","2","2","1.42","N/A","100","0","6","1.44","1.34","50","2.49","13.79","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","1.5","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","20","50","45","55","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","1.5","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","1.5","1","2","3","2.45","N/A","100","0","7","3.14","1.74","57.14","2.49","21.19","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","1.5","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","30","100","45","55","1","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","1.5","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","1.5","1.2","1.8","1","0.73","N/A","100","0","2","0.4","1.41","50","0.98","13.92","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","ETH-USDT","9","21","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","1.5","1.2","1.8","2","1.25","N/A","100","0","6","0.17","1.04","50","2.89","7.85","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendPullback","ETH-USDT","20","50","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","1.5","1.2","1.8","3","2.1","N/A","100","0","7","1.64","1.34","57.14","2.9","13.78","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.89","0","0","1.89","-5.67","false"
"trendPullback","ETH-USDT","30","100","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","1.5","1.2","1.8","0","0","N/A","0","0","2","-1.89","0","0","1.89","-5.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","1.5","1.5","2.5","1","1.19","N/A","100","0","2","1.03","1.94","50","1.1","20.36","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","9","21","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","1.5","1.5","2.5","1","-1.65","0","0","1.65","4","0.87","1.19","50","3.47","0.17","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","20","50","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","1.5","1.5","2.5","2","-0.25","0.85","50","1.65","5","3.11","1.68","60","3.47","13.8","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","30","100","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","1.5","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","N/A","1","1.5","2","-1.35","0.28","50","1.87","3","-2.29","0.32","33.33","2.48","-2.46","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","N/A","1","1.5","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","ETH-USDT","9","21","45","55","1","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","N/A","1","1.5","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","N/A","1","1.5","2","1","N/A","100","0","7","-1.59","0.71","42.86","3.76","-9.84","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","N/A","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","20","50","45","55","1","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","N/A","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","N/A","1","1.5","4","-0.23","0.88","75","1.87","9","0.69","1.12","55.56","3.89","3.09","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","N/A","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","30","100","45","55","1","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","N/A","1","1.5","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","N/A","1","2","2","-1.02","0.45","50","1.87","3","-1.79","0.47","33.33","2.48","0.89","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","N/A","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","ETH-USDT","9","21","45","55","1","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","N/A","1","2","0","0","N/A","0","0","1","-0.9","0","0","0.9","-2.7","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","N/A","1","2","2","1.42","N/A","100","0","7","0.16","1.03","42.86","3.77","6.85","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","20","50","45","55","1","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","N/A","1","2","4","0.57","1.3","75","1.87","9","3.57","1.64","55.56","3.89","26.15","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","ETH-USDT","30","100","45","55","1","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.73","0","0","1.73","-5.19","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","N/A","1.2","1.8","2","-1.4","0.34","50","2.13","3","-2.48","0.36","33.33","2.88","-2.54","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","ETH-USDT","9","21","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.98","0","0","0.98","-2.94","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","N/A","1.2","1.8","2","1.25","N/A","100","0","7","-1.27","0.8","42.86","4.33","-8.87","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendPullback","ETH-USDT","20","50","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","N/A","1.2","1.8","4","-0.03","0.99","75","2.13","9","1.63","1.26","55.56","4.5","6.31","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.89","0","0","1.89","-5.67","false"
"trendPullback","ETH-USDT","30","100","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.89","0","0","1.89","-5.67","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1","N/A","1.5","2.5","2","-1.39","0.46","50","2.57","3","-2.43","0.47","33.33","3.46","-1.32","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","9","21","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1","N/A","1.5","2.5","1","-1.65","0","0","1.65","5","-0.8","0.87","40","5.14","1.96","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","20","50","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","20","50","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","1","N/A","1.5","2.5","3","-2.83","0.33","33.33","2.83","7","3.67","1.57","57.14","5.32","9.37","false"
"trendPullback","BTC-USDT+ETH-USDT","30","100","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","ETH-USDT","30","100","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","30","100","45","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","1.2","N/A","1","1.5","1","-1.87","0","0","1.87","2","-1.39","0.44","50","2.48","-0.86","false"
"trendPullback","BTC-USDT+ETH-USDT","9","21","45","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","ETH-USDT","9","21","45","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT","9","21","45","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","1.2","N/A","1","1.5","2","1","N/A","100","0","5","0.14","1.04","60","3.76","6.92","false"
"trendPullback","BTC-USDT+ETH-USDT","20","50","45","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendPullback","ETH-USDT","20","50","45","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
